customer_id,first_name,last_name,gender,birth_date,age,age_group,email,phone,address_id,preferences
235,Suzanne,Phillips,Female,1988-07-12,38,36-50,suzanne.phillips@yahoo.com,(806)515-3372x018,2383,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
236,Elizabeth,Mccann,Female,1970-01-22,56,51-65,elizabeth.mccann@yahoo.com,+1-431-519-4785,1853,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
237,Rachael,Mayo,Female,1979-10-25,47,36-50,rachael.mayo@hotmail.com,(226)547-9430x7097,3724,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
238,Christopher,Mcgrath,Male,1982-07-26,44,36-50,christopher.mcgrath@hotmail.com,001-643-228-0827x4308,3288,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
239,Matthew,Bowman,Male,1998-04-15,28,26-35,matthew.bowman@yahoo.com,(734)696-3566x1503,3388,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
240,Ashley,Leonard,Female,1974-01-24,52,51-65,ashley.leonard@yahoo.com,001-936-762-4666x88517,1070,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
241,James,Walker,Male,2000-08-22,26,18-25,james.walker@yahoo.com,9677556915,4871,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
242,Rachel,Dean,Female,1990-11-23,36,26-35,rachel.dean@yahoo.com,8975954671,2714,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
243,Stephanie,Sharp,Female,1991-09-23,35,26-35,stephanie.sharp@hotmail.com,(962)700-9769,5373,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
244,John,Conley,Male,1976-01-04,50,36-50,john.conley@gmail.com,222.747.5604,3178,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
245,Dennis,Hicks,Male,1977-10-18,49,36-50,dennis.hicks@hotmail.com,843.384.0067x31745,5351,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
246,David,Mayer,Male,1991-09-21,35,26-35,david.mayer@hotmail.com,840.401.8174,989,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
247,Sharon,Walters,Female,1966-04-20,60,51-65,sharon.walters@yahoo.com,+1-562-445-9969x15596,4174,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
248,Stephanie,Estrada,Female,1991-06-17,35,26-35,stephanie.estrada@yahoo.com,(222)609-0967x10038,1492,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
249,Susan,Farrell,Female,1963-02-03,63,51-65,susan.farrell@gmail.com,820-277-7102x8914,2268,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
250,Kathryn,Lee,Female,2006-08-15,20,18-25,kathryn.lee@gmail.com,+1-270-275-8152x278,2622,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
251,David,Thomas,Male,2002-02-10,24,18-25,david.thomas@yahoo.com,001-267-641-8769x4267,4648,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
252,Cheryl,Hamilton,Female,1960-08-07,66,51-65,cheryl.hamilton@yahoo.com,276.737.5563x9442,4705,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
253,Darren,Holt,Male,1976-03-30,50,36-50,darren.holt@hotmail.com,+1-401-480-4058x62324,4140,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
254,Linda,Edwards,Female,1977-03-08,49,36-50,linda.edwards@hotmail.com,001-484-306-0934,489,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
255,Edward,Carpenter,Male,1979-09-12,47,36-50,edward.carpenter@hotmail.com,578-864-1599,4604,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
256,Alejandro,Sullivan,Male,2006-07-14,20,18-25,alejandro.sullivan@hotmail.com,+1-304-438-9001x02610,4447,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': True}"
257,Emily,Dennis,Female,1994-12-30,32,26-35,emily.dennis@yahoo.com,422.218.8269x01347,5124,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
258,Abigail,Martin,Female,1999-01-04,27,26-35,abigail.martin@hotmail.com,401-610-2881,1135,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': True}"
259,Kelsey,Jones,Female,1984-07-01,42,36-50,kelsey.jones@yahoo.com,+1-444-483-6811,5011,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
260,Olivia,Mclean,Female,1966-11-30,60,51-65,olivia.mclean@hotmail.com,490.685.3531x6807,3322,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
261,Jennifer,Wilcox,Female,1943-12-13,83,65+,jennifer.wilcox@gmail.com,001-215-220-3971x64870,1484,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
262,Tonya,Sanford,Female,2003-03-04,23,18-25,tonya.sanford@hotmail.com,001-540-759-2038,3972,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
263,Gary,Brown,Male,2000-12-19,26,18-25,gary.brown@yahoo.com,391-382-1319x57112,2489,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
264,Denise,Fowler,Female,2008-04-25,18,18-25,denise.fowler@gmail.com,227-981-8213x954,3969,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
265,Richard,Miller,Male,1964-09-18,62,51-65,richard.miller@yahoo.com,001-328-806-1389x52066,1799,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': True}"
266,Elizabeth,Stokes,Female,2004-04-14,22,18-25,elizabeth.stokes@gmail.com,845.375.1793x9770,3073,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
267,Patrick,Butler,Male,1991-09-07,35,26-35,patrick.butler@hotmail.com,800-638-4794x6092,2756,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
268,Laura,Aguirre,Female,2000-07-20,26,26-35,laura.aguirre@yahoo.com,+1-621-589-2943,4975,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
269,Lisa,Allen,Female,1986-11-03,40,36-50,lisa.allen@gmail.com,855.362.3602x658,4403,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
270,Wayne,Wolfe,Male,1985-10-23,41,36-50,wayne.wolfe@yahoo.com,540-230-5120,4707,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
271,William,Romero,Male,1986-03-08,40,36-50,william.romero@yahoo.com,001-883-684-6365x6405,3127,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
272,Rodney,Thomas,Male,1988-12-30,38,36-50,rodney.thomas@yahoo.com,+1-844-284-2334x8149,4216,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
273,Pamela,Molina,Female,1968-05-20,58,51-65,pamela.molina@gmail.com,(585)797-8757x082,4930,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
274,Kimberly,Meyer,Female,1996-02-24,30,26-35,kimberly.meyer@gmail.com,(283)519-6017x335,1497,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
275,Jennifer,Hall,Female,1975-03-28,51,36-50,jennifer.hall@gmail.com,532-702-2309x0617,898,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
276,William,Decker,Male,1948-02-11,78,65+,william.decker@hotmail.com,+1-668-286-8806x717,4718,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
277,Mathew,Horton,Male,1996-12-04,30,26-35,mathew.horton@yahoo.com,(848)295-6721x6494,4868,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
278,Ricky,Hamilton,Male,2004-07-19,22,18-25,ricky.hamilton@gmail.com,(979)802-9417x05148,2632,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
279,Jordan,Miller,Female,1967-11-18,59,51-65,jordan.miller@yahoo.com,741.671.0525,5188,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
280,Trevor,Ramirez,Male,1990-07-17,36,26-35,trevor.ramirez@gmail.com,+1-673-303-1888,4812,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
281,Sarah,Raymond,Female,1995-09-25,31,26-35,sarah.raymond@yahoo.com,+1-545-336-8615x7590,5201,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
282,Sabrina,Pope,Female,1984-02-27,42,36-50,sabrina.pope@yahoo.com,903-291-2535x177,3538,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': True}"
283,Sara,Wells,Female,1997-06-16,29,26-35,sara.wells@gmail.com,+1-408-332-5442,2280,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
284,Kimberly,Small,Female,2006-03-02,20,18-25,kimberly.small@gmail.com,(520)648-2718x4366,705,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
285,Eric,Cantu,Male,1984-06-19,42,36-50,eric.cantu@yahoo.com,+1-873-476-0660x29231,1128,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
286,David,Cannon,Male,1988-03-20,38,36-50,david.cannon@hotmail.com,994.382.6917x840,1964,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': True}"
287,Kelly,Combs,Female,1987-09-05,39,36-50,kelly.combs@hotmail.com,967-674-6489x1982,3174,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
288,Derek,Hernandez,Male,2008-11-07,18,18-25,derek.hernandez@yahoo.com,740-706-8937x7590,3847,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': True}"
289,Jillian,Williams,Female,1978-05-24,48,36-50,jillian.williams@hotmail.com,358-680-9013,1109,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
290,William,Moyer,Male,1997-07-22,29,26-35,william.moyer@gmail.com,(601)984-5408x2888,2499,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
291,Kimberly,Nguyen,Female,1995-03-06,31,26-35,kimberly.nguyen@hotmail.com,8943475076,3360,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
292,Michael,Farley,Male,1978-06-15,48,36-50,michael.farley@hotmail.com,465.662.7617,1988,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
293,Kimberly,Baker,Female,1960-10-21,66,51-65,kimberly.baker@gmail.com,001-957-432-9575x47785,3038,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
294,Christopher,Pineda,Male,1994-08-16,32,26-35,christopher.pineda@hotmail.com,+1-437-603-0974x52028,4700,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
295,Theresa,Jones,Female,1945-08-12,81,65+,theresa.jones@gmail.com,001-858-232-1143x6648,4416,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
